-1.185348774361112634e+00,1.458239426831207108e+00,-1.680099826748178817e-03,2.969830580357393224e-01,1.000000000000000000e+00
-1.128064081044694023e+00,1.870042361761843130e+00,-6.109769869522628793e-01,1.707413752788937478e+00,1.000000000000000000e+00
2.837125574448224441e+00,-2.638192644777134888e+00,-7.024316022689703898e-01,3.659867011029751538e-01,2.000000000000000000e+00
1.020425868798854774e+00,-1.372971078704779968e+00,7.400888614718152958e-01,-7.850742848090893622e-01,2.000000000000000000e+00
1.231226903999898425e+00,-8.735987014711334986e-01,4.293861556706801141e-01,2.085127450927038995e-01,2.000000000000000000e+00
5.649354371556456478e-01,-5.048793910399951290e-01,-6.176840044986863232e-01,-2.478571509345204038e-01,2.000000000000000000e+00
9.654661500094918747e-01,-1.132403269794133083e+00,-1.243428973355526823e+00,1.665021622951669000e-01,2.000000000000000000e+00
1.564612928614713905e+00,-1.434265005986453234e+00,-2.313920604920866597e-01,-6.633574416656721207e-01,2.000000000000000000e+00
1.984808188543591090e+00,-1.743393721616111502e+00,-3.918865196250403415e-01,-5.441423629127627448e-01,2.000000000000000000e+00
3.558086767744343959e-01,-7.162213267954953277e-01,-1.782661981311942645e-01,-2.529350235239938294e-02,2.000000000000000000e+00
1.004949632707565765e+00,-1.009016474741386782e+00,-7.246823330681338993e-01,-2.142084084989279158e-01,2.000000000000000000e+00
1.590608666075829181e+00,-1.821414737891143165e+00,9.240888066862880390e-02,8.411500597825193326e-01,2.000000000000000000e+00
-8.594530412614003190e-01,8.931676543805521229e-01,1.722557333574618044e-01,-4.109874780183777054e-01,1.000000000000000000e+00
-5.523256211053828579e-01,4.668808000656001767e-01,-1.678228122665890443e-01,-6.924901842188431467e-02,1.000000000000000000e+00
2.913498702332493195e-01,-2.596182207538931808e-01,-1.650880478145200225e-01,-5.079494461601621880e-02,2.000000000000000000e+00
9.167794567238208847e-01,-7.928335032829598727e-01,-1.114229612048087459e+00,-6.219513112858773285e-01,2.000000000000000000e+00
-1.233868276124903129e+00,2.869019464310344159e+00,1.135775610190183471e+00,1.672506379680400723e+00,1.000000000000000000e+00
5.081328976994126112e-01,-5.794278948639097759e-01,-8.567301647423400390e-02,1.762568407631693645e+00,2.000000000000000000e+00
1.189340818604622374e+00,-1.347183129706419846e+00,5.566218332914563138e-01,-7.037774143464098353e-01,2.000000000000000000e+00
1.634592555793236812e+00,-1.485492608004511217e+00,8.764694352033358671e-01,8.734211555295828822e-02,2.000000000000000000e+00
-9.199426352230668513e-01,3.050530561225288650e-01,4.341984253416816264e-01,-4.099089036766841443e-01,1.000000000000000000e+00
-9.440401433000732423e-01,-1.018072079164775268e+00,1.659466835024596465e+00,1.645571628560962008e-01,0.000000000000000000e+00
-1.441001843683317185e+00,2.500154865425141537e+00,-7.025707016072325894e-02,-7.601693113722088890e-01,1.000000000000000000e+00
-8.447851791360131424e-01,7.632986525767426755e-01,1.160045522133891005e+00,1.444084640219519822e-01,1.000000000000000000e+00
2.361980566675270232e+00,-1.955865991289863270e+00,6.716494099559157105e-01,-8.183638169040533539e-01,2.000000000000000000e+00
1.747526575393410386e+00,-2.001374711220363256e+00,-1.239797263389456061e+00,-3.046668364564407705e-01,1.000000000000000000e+00
9.889782800538964302e-01,-1.047857141810773829e+00,-3.687369407710856528e-01,-7.817084487479096788e-01,2.000000000000000000e+00
-8.012798432074530464e-01,7.476161228767337352e-01,6.334358361248987324e-01,9.424378040298340142e-01,1.000000000000000000e+00
1.816510212759902210e+00,-1.841406590185423964e+00,9.564336213624491378e-01,-9.079465798864168047e-01,2.000000000000000000e+00
-9.721683186006490063e-01,4.523049314347215022e-01,3.818648438250313304e-01,-4.744903540879541470e-01,1.000000000000000000e+00
8.953576452062026458e-01,-7.506224966606105387e-01,2.011850823752418110e-02,-3.681746191597158879e-01,2.000000000000000000e+00
